tblID,IRN,IncidentNumber,IncidentDate,TimeofIncident,BusinessUnit,BusinessGroup,ServiceLine,Project,Office,Country,IncidentType,IsNearMiss,OSHAClassification,ShortDescription,ActualRating,PotentialRating,IncidentAssignedTo,Status,NeedIRP,ContractorName,WeatherConditions,FullDescription,ImmediateAction,HazardSource,IPOccupation,AgeProfile,Gender,DaysSinceOff,InjuryType,BodyPart,CauseOfInjuryIncident,WorkActivities,LSRBreached,BusinessUnitID,BusinessGroupID,ServiceLineID,ProjectID,OfficeID,CountryID,OtherIncidentAssignedTo,OtherInjuryType,OtherCauseofInjuryIncident,OtherHazardSource,OtherLSRBreached,IsWorkRelated,DateCreated,AuditDate,WasUpdated,DayofWeek,CreatedTimeStamp,LateReporting,JFCAction,OHdefinition,MTCcount,RWCcount,LTIcount,FAcount,lastUpdate,TransferTimeStamp,SourceFileName
31870,75804,20224733,2022-11-01 00:00:00.000,13:15,Consulting,Energy Optimisation & Innovation,EMEA,Glasgow,Glasgow Wood/Internal (onshore),United Kingdom,Asset Damage,No,,Vehicle Collision - 3rd party vehicle collided with Wood employee when on way to a client meeting,A1,C2,Wood,Closed,No,,Cloudy/Overcast,"Employee was East bound on the M8 in fast lane driving at the speed limit 50mph. As Wood employee passed St. James interchange, two cars were coming off the exit lane. As they both joined the motorway, the second car pulled out in to the lane of Wood Employee as he did not see Wood employee vehicle.  Speed of the third party car was 10mph approx. Wood employee was driving at 50mph at time of incident.","Pulled over, exchanged details, called 999 to confirm that we were OK to leave the scene and then left. then called insurance to report the incident",,,,,,,,,"Driving ",None,13671,13684,13687,20059277,16153,194,,,,,,Yes,2022-11-02 00:00:00.000,NULL,0,Tuesday,2022-11-02 09:47:24.000,No,,,NULL,NULL,NULL,NULL,2022-11-04 00:00:00.000,NULL,CAIRS_Incidents.csv
31854,75802,20224731,2022-11-01 00:00:00.000,17:00,Operations,Asia Pacific,APAC Central,AMSC Malampaya,AMSC Malampaya - Offshore,Philippines,Occupational Health,No,,1 Wood employee tested positive for Covid-1,B3,B5,Wood,Closed,No,,Not Applicable,1 Wood offshore based employee tested positive for covid19. IP is currently symptomatic.,The case was referred to the local government health team for coordination and recording. The IP currently on home isolation and now monitored by Wood OH team,Other,,,,,,,,Non Work Related,,13712,13724,13725,20056022,8109,136,,,,Covid 19,,No,2022-11-02 00:00:00.000,NULL,0,Tuesday,2022-11-02 02:08:44.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,2022-11-02 00:00:00.000,NULL,CAIRS_Incidents.csv
31844,75793,20224722,2022-11-01 00:00:00.000,06:30,Operations,Asia Pacific,APAC East,Esso PNG LNG,Angore,Papua New Guinea,Asset Damage,No,,PD-Service truck made contact with light pole,A1,A1,Wood,Closed,No,,Cloudy/Overcast,Service truck PP118 was reversing in PWD area at HGCP and made contact with a light pole.  No personnel were injured and there was no damage to the truck.  The light pole has a small dent from the impact.,Driver taken for D & A testing.  Investigation commenced.,,,,,,,,,"Driving ",None,13712,13724,13726,20056200,11243,133,,,,,,Yes,2022-10-31 00:00:00.000,NULL,0,Tuesday,2022-10-31 23:46:24.000,No,,,NULL,NULL,NULL,NULL,2022-11-04 00:00:00.000,NULL,CAIRS_Incidents.csv
31845,75792,20224721,2022-10-31 00:00:00.000,11:30,Operations,Asia Pacific,APAC East,Caltex Refinery & Terminals,Ampol Lytton Refinery,Australia,Occupational Health,Yes,,Report of a permit to work being altered to add further information,A1,A1,Wood,Amend,No,,Clear/Sunny,Supervisor added information to a permit without communicating the addition to permit issuer & arranging field checker sign-off.,Work ceased & permit returned.Investigation underway.,Other,,,,,,,,"Field Work ",,13712,13724,13726,20056197,11212,212,,,,Forklift operation,,Yes,2022-10-31 00:00:00.000,NULL,0,Monday,2022-10-31 21:22:08.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,2022-11-01 00:00:00.000,NULL,CAIRS_Incidents.csv
31843,75781,20224710,2022-10-31 00:00:00.000,09:00,Projects,Process & Chemicals,APAC,Alexandra Road Office,Singapore office,Singapore,Occupational Health,No,,"2 staff was infected with COVID and currently on medical leave. ",C3,C5,Wood,Closed,No,,Not Applicable,"2 staff was infected with COVID and currently on medical leave. ","Both staff currently on isolation and on medical leave . Staff will only be allowed to return back to work once tested negative and has no symptoms. ",Other,,,,,,,,"Office Work ",,13695,13700,13701,20055715,7430,161,,,,"COVID-19 ",,No,2022-10-31 00:00:00.000,NULL,0,Monday,2022-10-31 01:08:57.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,2022-10-31 00:00:00.000,NULL,CAIRS_Incidents.csv
31848,75789,20224718,2022-10-31 00:00:00.000,09:30,Projects,Conventional Energy,Africa,Secunda – CF2 Large Tanks,Midrand Office,South Africa,Injury,No,Lost Time Injury,Open Fracture to left ring finger,B3,B3,Sub-Contractor,Awaiting Investigation,No,WBHO Construction (Pty) Ltd,Clear/Sunny,"While two employees were manually handling a Loffelstein concrete block, one employee lost his footing. While the employee attempted to regain his footing, the concrete block slipped and pinched the employee’s finger.","Incident reporting protocol was followed, and all work was stopped.Sasol emergency management services was summoned, and injured person was taken to the Sasol medical center.The scene was secured and barricaded.Preliminary investigation was initiated.",Floor/Ground condition,General Assistant / Labourer,40-44,Male,1,Fracture,Hand,Slip/Trip,"Manual Handling ",,13695,13696,13735,20059395,16622,166,,,,,,Yes,2022-10-31 00:00:00.000,NULL,0,Monday,2022-10-31 13:57:13.000,No,,,NULL,NULL,1,NULL,2022-11-01 00:00:00.000,NULL,CAIRS_Incidents.csv
31851,75786,20224715,2022-10-31 00:00:00.000,10:15,Projects,Conventional Energy,Africa,Sasol – Mozambique PSA IBL Scope,Sasol – Mozambique PSA IBL Scope,South Africa,Asset Damage,No,,A low bed Equipment transport truck damaged a gate frame when it turned left towards the main gate to the CPF from Condensate road,A1,A1,Sub-Contractor,Investigation Review,No,ENHL-Bonatti,Clear/Sunny,"On the day of the incident, a low-bed truck driver had delivered machinery and equipment to the CPF IGF area and was on his way out of the area along Condensate Road. When the driver approached the intersection with the CPF Main Road he kept to the right of the road through the access gate to make a left turn towards the security exit. The driver proceeded through the gate turning left when the back panel of the low-bed truck hooked the frame of the access gate damaging the frame. The incident classification remains the same as this area is controlled by flagmen. the flagmen however were on the other side of the vehicle when it moved through the gate and could not stop the driver because he was not aware the tail section was too close to the gate",The scene was visited by both Wood and ENHL-Bonatti personnelThe incident was recorded in CAIRSInvestigation to be conducted 01 Nov 2022,,,,,,,,,"Driving ",None,13695,13696,13735,20059421,16673,166,,,,,,Yes,2022-10-31 00:00:00.000,NULL,0,Monday,2022-10-31 12:57:05.000,No,,,NULL,NULL,NULL,NULL,2022-11-07 00:00:00.000,NULL,CAIRS_Incidents.csv
31857,75799,20224728,2022-10-31 00:00:00.000,16:30,Projects,Process & Chemicals,Europe,PREEM Synsat Revamp EPCm,Site - Preem Synsat,Sweden,Asset Damage,No,,Piling rig impacted underground cable,A1,A1,Managed Contractor,Investigation Review,No,Veidekke,Cloudy/Overcast,"At approximately 16:30 on Monday 31st October the piling team was tasked with piling an area within the DWX. The area had recently been excavated to establish underground services. All services were identified and therefore a piling sleeve was placed in the pile location prior to backfilling to ensure that the piling operation did not impact any existing services. During the piling the operator observed red concrete and immediately stopped piling. On closer inspection he identified piling was being conducted outside of the dedicated piling sleeve consequently impacting the live cable. ","Piling operations stopped. Excavation to establish extent of damage undertaken. Area barried off for Client rectification of cable. ",,,,,,,,,"Excavation ",None,13695,13700,13702,20059367,16716,174,,,,,,Yes,2022-11-01 00:00:00.000,NULL,0,Monday,2022-11-01 13:53:54.000,Yes,,,NULL,NULL,NULL,NULL,2022-11-07 00:00:00.000,NULL,CAIRS_Incidents.csv
31858,75798,20224727,2022-10-31 00:00:00.000,15:00,Operations,Americas,US East,US East - Oil & Gas - Gulf Coast,Denbury,United States,Asset Damage,No,,Tree limb struck the side mirror of the Wood vehicle.,A1,A1,Wood,Awaiting Investigation,No,,Cloudy/Overcast,"On October 31, 2022, at 3:00 pm, a EE was leaving site location in Brookhaven, MS when he stated that a tree limb struck the passenger side mirror on the Wood vehicle. Impact caused the side mirror to break off the vehicle. Actual (A1): Impact caused minor damage to vehicle; repairs not expected to exceed 10k. Potential (A1): Minor vehicle damage caused by a tree limb.    ","EE reported the incident to his account manager. ",,,,,,,,,"Driving ",,13712,13713,13715,20057877,13611,195,,,,,,Yes,2022-11-01 00:00:00.000,NULL,0,Monday,2022-11-01 15:08:46.000,No,,,NULL,NULL,NULL,NULL,2022-11-01 00:00:00.000,NULL,CAIRS_Incidents.csv
31859,75797,20224726,2022-10-31 00:00:00.000,09:45,Projects,Renewable Energy & Power,Engineering Projects,Project LiMA -Roehm,Project LiMA -Roehm,United States,Asset Damage,No,,Front end loader backed into a parked pickup truck.,B1,B3,Sub-Contractor,Awaiting Investigation,No,Bo-Mac,Clear/Sunny,"At approximately 09:40 a subcontractor employee driving a subcontractor's Ford F250 pickup drove up and came to a stop behind a subcontractor's Caterpillar 930M loader as it was moving material. The loader operator reversed contacting the driver's side front door. The vehicle's driver was in the pickup truck when the incident occurred. The equipment and vehicle are owned and operated by the same subcontractor. The actual severity is rated a B1, no one was injured, and estimated damages are less than 10K. The potential severity is rated a B2 with a potential for a medical treatment case and vehicle damages exceeding 10K.",Worked was stopped. working to issue a 1st alert/,,,,,,,,,"Operating Equipment/Machinery ",,13695,13704,13705,20059383,16606,195,,,,,,Yes,2022-11-01 00:00:00.000,NULL,0,Monday,2022-11-01 12:05:51.000,No,,,NULL,NULL,NULL,NULL,2022-11-02 00:00:00.000,NULL,CAIRS_Incidents.csv
31853,75784,20224713,2022-10-31 00:00:00.000,11:45,Projects,Process & Chemicals,APAC,Chonburi Office,Thailand Choburi Office,Thailand,Occupational Health,No,,"4 Wood staffs infected Covid-19. All cases are stable and under home isolation. ",D3,D5,Wood,Closed,No,,Clear/Sunny,"4 Wood staffs infected Covid-19. All cases are stable and under home isolation. ",IP notified to P&O and Line ManagerIP managed to seek doctor for medication support.IP isolated at home. WFH allowed for IP who willing to WFH after recovered.,Other,,,,,,,,Non Work Related,,13695,13700,13701,20055729,7418,180,,,,Covid-19,,No,2022-10-31 00:00:00.000,NULL,0,Monday,2022-10-31 07:52:42.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,2022-10-31 00:00:00.000,NULL,CAIRS_Incidents.csv
31862,75794,20224723,2022-10-31 00:00:00.000,16:00,Operations,Asia Pacific,APAC West,NMB MSC - HESS,HESS controlled premises,Malaysia,Occupational Health,No,,1 employee tested positive for COVID,B3,B5,Wood,Closed,No,,Not Applicable,1 Wood employee assigned in NMB tested positive in Covid19.,Self quarantine at home as per MOH procedures.,Other,,,,,,,,Non Work Related,,13712,13724,13727,20056256,11348,95,,,,Covid 19,,No,2022-11-01 00:00:00.000,NULL,0,Monday,2022-11-01 06:33:41.000,No,,Non-Discrete,NULL,NULL,NULL,NULL,2022-11-01 00:00:00.000,NULL,CAIRS_Incidents.csv
31847,75790,20224719,2022-10-30 00:00:00.000,14:00,Investment Services,Swaggart,Swaggart,HCC West,SBI- Oregon,United States,Occupational Health,No,No treatment,Employee tested positive for Covid-19,B2,B2,Wood,Closed,No,,Clear/Sunny,"Employee tested positive for Covid-19 on October 30, 2022",Employee will stay at home to work through 11/7/2022,Other,Office Worker,30-34,Female,0,,,,Non Work Related,,13391,13738,13739,20059322,16461,195,,,,Exposure to Covid-19,,No,2022-10-31 00:00:00.000,NULL,0,Sunday,2022-10-31 18:03:51.000,Yes,,Discrete,NULL,NULL,NULL,NULL,2022-11-02 00:00:00.000,NULL,CAIRS_Incidents.csv
31831,75776,20224705,2022-10-28 00:00:00.000,06:30,Investment Services,Swaggart,Swaggart,HCC West,SBI- Oregon,United States,Asset Damage,No,,While on the way to work an employee struck a deer in the roadway causing damage to the front of the leased truck.,A1,A1,Wood,Closed,No,,Clear/Sunny,"Employee was driving into the workplace in Hermiston, OR and a deer ran into the roadway in front of the employee's leased company vehicle.  The deer strike caused very light damage to the leased vehicle and the leased truck was drivable and the employee continued on to work after completing an inspection to determine road worthiness.  The employee was wearing their seatbelt and suffered no injuries and because of the safety features and height of the vehicle it is not probable that the employee could have been injured.",The employee conducted an inspection of the vehicle to determine that it was road worthy and continued onto the Hermiston office.,,,,,,,,,"Driving ",None,13391,13738,13739,20059322,16461,195,,,,,,Yes,2022-10-28 00:00:00.000,NULL,0,Friday,2022-10-28 18:42:06.000,No,,,NULL,NULL,NULL,NULL,2022-11-07 00:00:00.000,NULL,CAIRS_Incidents.csv
31838,75780,20224709,2022-10-28 00:00:00.000,17:45,Investment Services,Swaggart,Swaggart,HCC West,Bayer,United States,Injury,No,First Aid,Employee allegedly twisted knee when dismounting haul truck,B1,B2,Wood,Investigation Needs More Info,No,,Clear/Sunny,"On October 28, 2022 an employee wrote on his time card that he had twisted his right knee when dismounting his haul truck at the end of the shift.  He was feeling slight pain and some swelling.  He was not limping and had been observed walking normally at the end of the shift. The employee left the project office without telling anyone and then called in later to tell the supervisor he had been injured.  ",The employee was asked to return to the project on 10/29/2022 and was taken to the emergency room for an assessment.The doctor did not definitively diagnose an injury.  Ice and ibuprofen as needed was recommended.  If anything changes the employee was instructed to call the safety department to arrange further medical review,"Floor/Ground condition,Stairs/Steps,Vehicle/Mobile equipment",Miner,45-49,Male,4,Strain,Leg,Slip/Trip,"Ascending/Descending/Working at Height ,Operating Equipment/Machinery ",None,13391,13738,13739,20059322,16562,195,,,,,,Yes,2022-10-29 00:00:00.000,NULL,0,Friday,2022-10-29 21:35:59.000,No,,,NULL,NULL,NULL,1,2022-11-07 00:00:00.000,NULL,CAIRS_Incidents.csv
31839,75779,20224708,2022-10-28 00:00:00.000,21:30,Projects,Process & Chemicals,Mining & Minerals,Côté Project,Côté Project Site,Canada,Asset Damage,No,,CP-2022-0092 PD; Overturned Rigid Truck,A2,A3,Managed Contractor,Awaiting Investigation,No,Caron,Clear/Sunny,"A loaded 935 rigid truck was backing up an access ramp to dump area and while doing so, truck overturned. No injuries sustained.","Work stopped, scene frozen and supervisor contacted. Canadian Model followed. Incident Investigation initiated.",,,,,,,,,"Operating Equipment/Machinery ",None,13695,13700,13732,20059233,16031,1,,,,,,Yes,2022-10-29 00:00:00.000,NULL,0,Friday,2022-10-29 14:59:26.000,No,,,NULL,NULL,NULL,NULL,2022-11-06 00:00:00.000,NULL,CAIRS_Incidents.csv
31840,75778,20224707,2022-10-28 00:00:00.000,14:00,Projects,Process & Chemicals,Mining & Minerals,Côté Project,Côté Project Site,Canada,Injury,No,Medical Treatment Case,CP-2022-0091 MTC BME; laceration right thumb from metal flashing,B2,B2,Managed Contractor,Awaiting Investigation,No,BME,Clear/Sunny,IP was cutting metal flashing with tin snipes when the wind caught a piece of the flashing which then made contact with the workers thumb and caused a laceration. IP was wearing gloves at the time of incident.,"Work stopped and supervisor contacted. IP was taken to onsite PA who assessed, cleaned and applied sutures. Canadian Model was followed. IP returned to work. Incident Investigation initiated.",Materials,Ironworker,24-29,Male,3,Cut/Laceration,Fingers/Thumb,Manual handling,"Tool Use (Hand Tools) ",None,13695,13700,13732,20059233,16031,1,,,,,,Yes,2022-10-29 00:00:00.000,NULL,0,Friday,2022-10-29 14:52:34.000,No,,,1,NULL,NULL,NULL,2022-10-31 00:00:00.000,NULL,CAIRS_Incidents.csv
